Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2012","2012","toneladas","34","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2013","2013","toneladas","36","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2014","2014","toneladas","53","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2015","2015","toneladas","19","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2016","2016","toneladas","7","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2017","2017","toneladas","7","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2018","2018","toneladas","12","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","414","Judias, verdes","2019","2019","toneladas","11","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2009","2009","1000 US$","298","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2010","2010","1000 US$","34","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2011","2011","1000 US$","57","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2012","2012","1000 US$","117","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2013","2013","1000 US$","126","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2014","2014","1000 US$","119","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2015","2015","1000 US$","62","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2016","2016","1000 US$","18","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2017","2017","1000 US$","27","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2018","2018","1000 US$","41","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","414","Judias, verdes","2019","2019","1000 US$","30","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2009","2009","toneladas","2454","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2010","2010","toneladas","2045","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2011","2011","toneladas","3336","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2012","2012","toneladas","4438","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2013","2013","toneladas","4867","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2014","2014","toneladas","4304","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2015","2015","toneladas","3876","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2016","2016","toneladas","2319","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2017","2017","toneladas","1739","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2018","2018","toneladas","1380","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","622","Jugo, frutas nep","2019","2019","toneladas","1515","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2009","2009","1000 US$","5072","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2010","2010","1000 US$","4756","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2011","2011","1000 US$","6461","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2012","2012","1000 US$","7676","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2013","2013","1000 US$","8869","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2014","2014","1000 US$","10901","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2015","2015","1000 US$","12375","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2016","2016","1000 US$","3903","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2017","2017","1000 US$","2943","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2018","2018","1000 US$","2354","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","622","Jugo, frutas nep","2019","2019","1000 US$","2450","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2009","2009","toneladas","4288","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2010","2010","toneladas","4107","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2011","2011","toneladas","1297","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2012","2012","toneladas","405","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2013","2013","toneladas","546","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2014","2014","toneladas","459","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2015","2015","toneladas","353","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2016","2016","toneladas","480","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2017","2017","toneladas","1293","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2018","2018","toneladas","1467","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","622","Jugo, frutas nep","2019","2019","toneladas","1973","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2009","2009","1000 US$","4140","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2010","2010","1000 US$","5658","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2011","2011","1000 US$","1592","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2012","2012","1000 US$","1055","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2013","2013","1000 US$","2729","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2014","2014","1000 US$","2196","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2015","2015","1000 US$","1031","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2016","2016","1000 US$","2467","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2017","2017","1000 US$","1637","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2018","2018","1000 US$","1699","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","622","Jugo, frutas nep","2019","2019","1000 US$","1847","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2009","2009","toneladas","56","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2010","2010","toneladas","186","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2011","2011","toneladas","202","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2012","2012","toneladas","331","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2013","2013","toneladas","320","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2014","2014","toneladas","303","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2015","2015","toneladas","236","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2016","2016","toneladas","93","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2017","2017","toneladas","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2018","2018","toneladas","19","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","513","Jugo, frutos cítricos nep","2019","2019","toneladas","5","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2009","2009","1000 US$","49","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2010","2010","1000 US$","180","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2011","2011","1000 US$","214","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2012","2012","1000 US$","387","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2013","2013","1000 US$","362","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2014","2014","1000 US$","368","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2015","2015","1000 US$","276","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2016","2016","1000 US$","118","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2017","2017","1000 US$","8","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2018","2018","1000 US$","17","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","513","Jugo, frutos cítricos nep","2019","2019","1000 US$","11","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2009","2009","toneladas","0","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2010","2010","toneladas","0","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2011","2011","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2012","2012","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2013","2013","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2014","2014","toneladas","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2015","2015","toneladas","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2016","2016","toneladas","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2017","2017","toneladas","9","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2018","2018","toneladas","0","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","513","Jugo, frutos cítricos nep","2019","2019","toneladas","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2009","2009","1000 US$","0","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2010","2010","1000 US$","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2011","2011","1000 US$","0","*","Cifras no oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2012","2012","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2013","2013","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2014","2014","1000 US$","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2015","2015","1000 US$","3","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2016","2016","1000 US$","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2017","2017","1000 US$","17","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2018","2018","1000 US$","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","513","Jugo, frutos cítricos nep","2019","2019","1000 US$","17","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2009","2009","toneladas","97","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2010","2010","toneladas","127","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2011","2011","toneladas","146","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2012","2012","toneladas","145","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2013","2013","toneladas","124","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2014","2014","toneladas","199","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2015","2015","toneladas","202","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2016","2016","toneladas","300","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2017","2017","toneladas","203","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2018","2018","toneladas","253","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","514","Jugo, frutos cítricos nep, concentrado","2019","2019","toneladas","442","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2009","2009","1000 US$","156","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2010","2010","1000 US$","258","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2011","2011","1000 US$","392","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2012","2012","1000 US$","361","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2013","2013","1000 US$","300","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2014","2014","1000 US$","685","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2015","2015","1000 US$","725","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2016","2016","1000 US$","787","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2017","2017","1000 US$","598","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2018","2018","1000 US$","694","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2019","2019","1000 US$","1379","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2009","2009","toneladas","12","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2010","2010","toneladas","7","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2011","2011","toneladas","6","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2012","2012","toneladas","11","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2013","2013","toneladas","5","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2014","2014","toneladas","3","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2015","2015","toneladas","12","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2016","2016","toneladas","3","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2017","2017","toneladas","6","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2018","2018","toneladas","11","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","514","Jugo, frutos cítricos nep, concentrado","2019","2019","toneladas","10","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2009","2009","1000 US$","23","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2010","2010","1000 US$","16","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2011","2011","1000 US$","23","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2012","2012","1000 US$","28","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2013","2013","1000 US$","10","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2014","2014","1000 US$","6","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2015","2015","1000 US$","20","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2016","2016","1000 US$","7","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2017","2017","1000 US$","13","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2018","2018","1000 US$","20","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","514","Jugo, frutos cítricos nep, concentrado","2019","2019","1000 US$","21","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2009","2009","toneladas","414","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2010","2010","toneladas","351","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2011","2011","toneladas","540","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2012","2012","toneladas","781","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2013","2013","toneladas","712","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2014","2014","toneladas","679","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2015","2015","toneladas","404","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2016","2016","toneladas","257","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2017","2017","toneladas","242","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2018","2018","toneladas","116","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","518","Jugo, manzana","2019","2019","toneladas","144","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2009","2009","1000 US$","247","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2010","2010","1000 US$","230","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2011","2011","1000 US$","360","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2012","2012","1000 US$","558","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2013","2013","1000 US$","589","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2014","2014","1000 US$","741","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2015","2015","1000 US$","409","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2016","2016","1000 US$","273","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2017","2017","1000 US$","263","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2018","2018","1000 US$","133","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","518","Jugo, manzana","2019","2019","1000 US$","163","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","518","Jugo, manzana","2009","2009","toneladas","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","518","Jugo, manzana","2010","2010","toneladas","0","*","Cifras no oficiales"
