Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","987","Lana grasa","2014","2014","índice","97.85","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","987","Lana grasa","2015","2015","índice","101.48","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","987","Lana grasa","2016","2016","índice","100.67","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","987","Lana grasa","2017","2017","índice","101.78","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","987","Lana grasa","2018","2018","índice","102.89","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","987","Lana grasa","2019","2019","índice","104.02","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2009","2009","índice","93.57","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2010","2010","índice","93.57","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2011","2011","índice","93.55","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2012","2012","índice","98.37","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2013","2013","índice","100.83","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2014","2014","índice","102.29","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2015","2015","índice","100.84","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2016","2016","índice","96.87","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2017","2017","índice","293.94","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2018","2018","índice","340.74","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","882","Leche, entera fresca, vaca","2019","2019","índice","325.25","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2009","2009","índice","69.85","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2010","2010","índice","64.06","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2011","2011","índice","67.43","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2012","2012","índice","93.53","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2013","2013","índice","100.84","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2014","2014","índice","93.09","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2015","2015","índice","93.45","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2016","2016","índice","113.46","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2017","2017","índice","197.92","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2018","2018","índice","342.73","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","372","Lechuga y achicoria","2019","2019","índice","286.99","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2009","2009","índice","84.64","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2010","2010","índice","86.66","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2011","2011","índice","87.75","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2012","2012","índice","90.27","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2013","2013","índice","90.27","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2014","2014","índice","90.92","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2015","2015","índice","101.61","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2016","2016","índice","107.46","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2017","2017","índice","111.43","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2018","2018","índice","115.41","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","201","Lentejas","2019","2019","índice","119.38","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2009","2009","índice","47.97","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2010","2010","índice","57.51","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2011","2011","índice","57.72","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2012","2012","índice","73.4","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2013","2013","índice","76.04","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2014","2014","índice","89.01","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2015","2015","índice","97.24","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2016","2016","índice","113.74","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2017","2017","índice","148.19","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2018","2018","índice","172.05","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","497","Limones y limas","2019","2019","índice","208.51","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2009","2009","índice","102.45","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2010","2010","índice","93.36","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2011","2011","índice","112.92","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2012","2012","índice","122.97","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2013","2013","índice","116.81","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2014","2014","índice","118.38","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2015","2015","índice","96.58","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2016","2016","índice","85.03","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2017","2017","índice","87.32","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2018","2018","índice","90.5","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","56","Maiz","2019","2019","índice","91.58","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2009","2009","índice","80.52","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2010","2010","índice","67.51","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2011","2011","índice","74.23","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2012","2012","índice","126.38","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2013","2013","índice","132.84","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2014","2014","índice","91.72","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2015","2015","índice","107.01","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2016","2016","índice","101.27","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2017","2017","índice","141.74","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2018","2018","índice","139.96","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","571","Mangos, mangostanes y guayabas","2019","2019","índice","185.11","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2009","2009","índice","122.93","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2010","2010","índice","201.28","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2011","2011","índice","170.69","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2012","2012","índice","119.97","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2013","2013","índice","83.69","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2014","2014","índice","68.39","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2015","2015","índice","69.75","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2016","2016","índice","161.85","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2017","2017","índice","247.96","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2018","2018","índice","144.57","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","242","Manís (cacahuete) con cáscara","2019","2019","índice","175.24","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2009","2009","índice","57.33","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2010","2010","índice","70.08","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2011","2011","índice","52.15","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2012","2012","índice","93.7","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2013","2013","índice","108.97","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2014","2014","índice","96.14","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2015","2015","índice","107.22","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2016","2016","índice","96.65","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2017","2017","índice","131.13","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2018","2018","índice","202.54","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","515","Manzanas","2019","2019","índice","216.19","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2009","2009","índice","68.51","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2010","2010","índice","63.2","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2011","2011","índice","67.9","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2012","2012","índice","85.8","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2013","2013","índice","87.52","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2014","2014","índice","99.6","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2015","2015","índice","100.34","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2016","2016","índice","100.05","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2017","2017","índice","106.72","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2018","2018","índice","103.54","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","534","Melocotones (duraznos) y nectarinas","2019","2019","índice","102.75","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2009","2009","índice","69.57","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2010","2010","índice","72.98","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2011","2011","índice","65.48","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2012","2012","índice","70.08","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2013","2013","índice","87.1","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2014","2014","índice","107.16","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2015","2015","índice","87.03","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2016","2016","índice","105.81","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2017","2017","índice","89.06","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2018","2018","índice","108.8","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","568","Melones, otros (incl. cantaloupe)","2019","2019","índice","152.34","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2010","2010","índice","84.6","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2011","2011","índice","75.6","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2012","2012","índice","74.82","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2013","2013","índice","86.56","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2014","2014","índice","95.15","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2015","2015","índice","100.11","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2016","2016","índice","104.74","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2017","2017","índice","113.94","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2018","2018","índice","108.47","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","1182","Miel natural","2019","2019","índice","123.46","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2009","2009","índice","106.26","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2010","2010","índice","109.86","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2011","2011","índice","110.66","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2012","2012","índice","96.21","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2013","2013","índice","101.99","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2014","2014","índice","85.81","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2015","2015","índice","100.41","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2016","2016","índice","113.78","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2017","2017","índice","101.72","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2018","2018","índice","99.86","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","137","Ñames","2019","2019","índice","114.16","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2009","2009","índice","73.12","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2010","2010","índice","85.87","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2011","2011","índice","98.14","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2012","2012","índice","86.29","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2013","2013","índice","92.32","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2014","2014","índice","87.83","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2015","2015","índice","101.16","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2016","2016","índice","111","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2017","2017","índice","124.78","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2018","2018","índice","127.39","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","490","Naranjas","2019","2019","índice","132.2","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2009","2009","índice","65.62","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2010","2010","índice","69.43","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2011","2011","índice","73.05","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2012","2012","índice","45.33","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2013","2013","índice","74.1","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2014","2014","índice","96.48","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2015","2015","índice","99.24","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2016","2016","índice","104.29","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2017","2017","índice","103.81","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2018","2018","índice","104.19","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","234","Nueces nep","2019","2019","índice","104.67","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2009","2009","índice","72.69","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2010","2010","índice","76.56","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2011","2011","índice","85.09","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2012","2012","índice","86.76","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2013","2013","índice","86.86","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2014","2014","índice","98.16","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2015","2015","índice","98.94","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2016","2016","índice","102.91","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2017","2017","índice","107.7","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2018","2018","índice","106.19","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","249","Nuez de coco","2019","2019","índice","110.23","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2009","2009","índice","87.71","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2010","2010","índice","72.08","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2011","2011","índice","65.99","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2012","2012","índice","71.28","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2013","2013","índice","82.17","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2014","2014","índice","83.26","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2015","2015","índice","99.65","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2016","2016","índice","117.09","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2017","2017","índice","143.04","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2018","2018","índice","116.51","Fc","Datos calculados"
"QI","Indices de producción","44","Colombia","432","Índice de producción Bruto (base 2014-2016)","116","Papas, patatas","2019","2019","índice","120.55","Fc","Datos calculados"
